id,category,productName,date,quantitySold,listPrice,unitPrice,inSeason,season,promotional,discountRate,isPayday,isDoubleDay,isWeekend,promoType
30088,Hair Care,Dry Shampoo,2024-04-26,49,26.33,26.33,1,Summer,0,0,0,0,0,none
30089,Hair Care,Dry Shampoo,2024-04-27,71,26.33,26.33,1,Summer,0,0,0,0,1,none
30090,Hair Care,Dry Shampoo,2024-04-28,38,26.33,26.33,1,Summer,0,0,0,0,1,none
30091,Hair Care,Dry Shampoo,2024-04-29,42,26.33,26.33,1,Summer,0,0,0,0,0,none
30092,Hair Care,Dry Shampoo,2024-04-30,59,26.33,26.33,1,Summer,0,0,1,0,0,none
30093,Hair Care,Dry Shampoo,2024-05-01,69,26.33,21.85,1,Summer,1,0.17,0,0,0,regular
30094,Hair Care,Dry Shampoo,2024-05-02,22,26.33,26.33,1,Summer,0,0,0,0,0,none
30095,Hair Care,Dry Shampoo,2024-05-03,46,26.33,26.33,1,Summer,0,0,0,0,0,none
30096,Hair Care,Dry Shampoo,2024-05-04,29,26.33,26.33,1,Summer,0,0,0,0,1,none
30097,Hair Care,Dry Shampoo,2024-05-05,9,26.33,26.33,1,Summer,0,0,0,1,1,none
30098,Hair Care,Dry Shampoo,2024-05-06,60,26.33,26.33,1,Summer,0,0,0,0,0,none
30099,Hair Care,Dry Shampoo,2024-05-07,54,26.33,26.33,1,Summer,0,0,0,0,0,none
30100,Hair Care,Dry Shampoo,2024-05-08,32,26.33,26.33,1,Summer,0,0,0,0,0,none
30101,Hair Care,Dry Shampoo,2024-05-09,42,26.33,26.33,1,Summer,0,0,0,0,0,none
30102,Hair Care,Dry Shampoo,2024-05-10,22,26.33,26.33,1,Summer,0,0,0,0,0,none
30103,Hair Care,Dry Shampoo,2024-05-11,31,26.33,26.33,1,Summer,0,0,0,0,1,none
30104,Hair Care,Dry Shampoo,2024-05-12,14,26.33,26.33,1,Summer,0,0,0,0,1,none
30105,Hair Care,Dry Shampoo,2024-05-13,44,26.33,26.33,1,Summer,0,0,0,0,0,none
30106,Hair Care,Dry Shampoo,2024-05-14,56,26.33,26.33,1,Summer,0,0,0,0,0,none
30107,Hair Care,Dry Shampoo,2024-05-15,70,26.33,26.33,1,Summer,0,0,1,0,0,none
30108,Hair Care,Dry Shampoo,2024-05-16,35,26.33,26.33,1,Summer,0,0,0,0,0,none
30109,Hair Care,Dry Shampoo,2024-05-17,27,26.33,26.33,1,Summer,0,0,0,0,0,none
30110,Hair Care,Dry Shampoo,2024-05-18,55,26.33,26.33,1,Summer,0,0,0,0,1,none
30111,Hair Care,Dry Shampoo,2024-05-19,47,26.33,26.33,1,Summer,0,0,0,0,1,none
30112,Hair Care,Dry Shampoo,2024-05-20,54,26.33,26.33,1,Summer,0,0,0,0,0,none
30113,Hair Care,Dry Shampoo,2024-05-21,3,26.33,26.33,1,Summer,0,0,0,0,0,none
30114,Hair Care,Dry Shampoo,2024-05-22,35,26.33,26.33,1,Summer,0,0,0,0,0,none
30115,Hair Care,Dry Shampoo,2024-05-23,58,26.33,26.33,1,Summer,0,0,0,0,0,none
30116,Hair Care,Dry Shampoo,2024-05-24,23,26.33,26.33,1,Summer,0,0,0,0,0,none
30117,Hair Care,Dry Shampoo,2024-05-25,71,26.33,26.33,1,Summer,0,0,0,0,1,none
30118,Hair Care,Dry Shampoo,2024-05-26,36,26.33,26.33,1,Summer,0,0,0,0,1,none
30119,Hair Care,Dry Shampoo,2024-05-27,35,26.33,26.33,1,Summer,0,0,0,0,0,none
30120,Hair Care,Dry Shampoo,2024-05-28,62,26.33,26.33,1,Summer,0,0,0,0,0,none
30121,Hair Care,Dry Shampoo,2024-05-29,43,26.33,26.33,1,Summer,0,0,0,0,0,none
30122,Hair Care,Dry Shampoo,2024-05-30,1,26.33,26.33,1,Summer,0,0,0,0,0,none
30123,Hair Care,Dry Shampoo,2024-05-31,20,26.33,18.96,1,Summer,1,0.28,1,0,0,payday
30124,Hair Care,Dry Shampoo,2024-06-01,2,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30125,Hair Care,Dry Shampoo,2024-06-02,13,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30126,Hair Care,Dry Shampoo,2024-06-03,30,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30127,Hair Care,Dry Shampoo,2024-06-04,31,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30128,Hair Care,Dry Shampoo,2024-06-05,2,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30129,Hair Care,Dry Shampoo,2024-06-06,26,26.33,26.33,0,Back-to-School,0,0,0,1,0,none
30130,Hair Care,Dry Shampoo,2024-06-07,26,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30131,Hair Care,Dry Shampoo,2024-06-08,38,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30132,Hair Care,Dry Shampoo,2024-06-09,15,26.33,23.17,0,Back-to-School,1,0.12,0,0,1,regular
30133,Hair Care,Dry Shampoo,2024-06-10,16,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30134,Hair Care,Dry Shampoo,2024-06-11,7,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30135,Hair Care,Dry Shampoo,2024-06-12,9,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30136,Hair Care,Dry Shampoo,2024-06-13,36,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30137,Hair Care,Dry Shampoo,2024-06-14,34,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30138,Hair Care,Dry Shampoo,2024-06-15,2,26.33,26.33,0,Back-to-School,0,0,1,0,1,none
30139,Hair Care,Dry Shampoo,2024-06-16,17,26.33,20.8,0,Back-to-School,1,0.21,0,0,1,regular
30140,Hair Care,Dry Shampoo,2024-06-17,2,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30141,Hair Care,Dry Shampoo,2024-06-18,52,26.33,22.38,0,Back-to-School,1,0.15,0,0,0,regular
30142,Hair Care,Dry Shampoo,2024-06-19,19,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30143,Hair Care,Dry Shampoo,2024-06-20,16,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30144,Hair Care,Dry Shampoo,2024-06-21,28,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30145,Hair Care,Dry Shampoo,2024-06-22,40,26.33,21.33,0,Back-to-School,1,0.19,0,0,1,regular
30146,Hair Care,Dry Shampoo,2024-06-23,27,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30147,Hair Care,Dry Shampoo,2024-06-24,30,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30148,Hair Care,Dry Shampoo,2024-06-25,25,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30149,Hair Care,Dry Shampoo,2024-06-26,15,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30150,Hair Care,Dry Shampoo,2024-06-27,10,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30151,Hair Care,Dry Shampoo,2024-06-28,15,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30152,Hair Care,Dry Shampoo,2024-06-29,18,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30153,Hair Care,Dry Shampoo,2024-06-30,28,26.33,26.33,0,Back-to-School,0,0,1,0,1,none
30154,Hair Care,Dry Shampoo,2024-07-01,16,26.33,21.06,0,Back-to-School,1,0.2,0,0,0,regular
30155,Hair Care,Dry Shampoo,2024-07-02,41,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30156,Hair Care,Dry Shampoo,2024-07-03,22,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30157,Hair Care,Dry Shampoo,2024-07-04,26,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30158,Hair Care,Dry Shampoo,2024-07-05,35,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30159,Hair Care,Dry Shampoo,2024-07-06,41,26.33,21.59,0,Back-to-School,1,0.18,0,0,1,regular
30160,Hair Care,Dry Shampoo,2024-07-07,28,26.33,26.33,0,Back-to-School,0,0,0,1,1,none
30161,Hair Care,Dry Shampoo,2024-07-08,39,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30162,Hair Care,Dry Shampoo,2024-07-09,11,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30163,Hair Care,Dry Shampoo,2024-07-10,18,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30164,Hair Care,Dry Shampoo,2024-07-11,23,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30165,Hair Care,Dry Shampoo,2024-07-12,20,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30166,Hair Care,Dry Shampoo,2024-07-13,6,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30167,Hair Care,Dry Shampoo,2024-07-14,16,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30168,Hair Care,Dry Shampoo,2024-07-15,21,26.33,26.33,0,Back-to-School,0,0,1,0,0,none
30169,Hair Care,Dry Shampoo,2024-07-16,34,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30170,Hair Care,Dry Shampoo,2024-07-17,34,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30171,Hair Care,Dry Shampoo,2024-07-18,23,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30172,Hair Care,Dry Shampoo,2024-07-19,4,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30173,Hair Care,Dry Shampoo,2024-07-20,18,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30174,Hair Care,Dry Shampoo,2024-07-21,20,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30175,Hair Care,Dry Shampoo,2024-07-22,29,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30176,Hair Care,Dry Shampoo,2024-07-23,37,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30177,Hair Care,Dry Shampoo,2024-07-24,10,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30178,Hair Care,Dry Shampoo,2024-07-25,7,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30179,Hair Care,Dry Shampoo,2024-07-26,26,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30180,Hair Care,Dry Shampoo,2024-07-27,26,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30181,Hair Care,Dry Shampoo,2024-07-28,18,26.33,26.33,0,Back-to-School,0,0,0,0,1,none
30182,Hair Care,Dry Shampoo,2024-07-29,25,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30183,Hair Care,Dry Shampoo,2024-07-30,34,26.33,26.33,0,Back-to-School,0,0,0,0,0,none
30184,Hair Care,Dry Shampoo,2024-07-31,26,26.33,26.33,0,Back-to-School,0,0,1,0,0,none
30185,Hair Care,Dry Shampoo,2024-08-01,28,26.33,26.33,0,Rainy,0,0,0,0,0,none
30186,Hair Care,Dry Shampoo,2024-08-02,28,26.33,26.33,0,Rainy,0,0,0,0,0,none
30187,Hair Care,Dry Shampoo,2024-08-03,14,26.33,26.33,0,Rainy,0,0,0,0,1,none
30188,Hair Care,Dry Shampoo,2024-08-04,12,26.33,26.33,0,Rainy,0,0,0,0,1,none
30189,Hair Care,Dry Shampoo,2024-08-05,1,26.33,26.33,0,Rainy,0,0,0,0,0,none
30190,Hair Care,Dry Shampoo,2024-08-06,8,26.33,26.33,0,Rainy,0,0,0,0,0,none
30191,Hair Care,Dry Shampoo,2024-08-07,32,26.33,26.33,0,Rainy,0,0,0,0,0,none
30192,Hair Care,Dry Shampoo,2024-08-08,20,26.33,26.33,0,Rainy,0,0,0,1,0,none
30193,Hair Care,Dry Shampoo,2024-08-09,34,26.33,26.33,0,Rainy,0,0,0,0,0,none
30194,Hair Care,Dry Shampoo,2024-08-10,36,26.33,26.33,0,Rainy,0,0,0,0,1,none
30195,Hair Care,Dry Shampoo,2024-08-11,2,26.33,26.33,0,Rainy,0,0,0,0,1,none
30196,Hair Care,Dry Shampoo,2024-08-12,32,26.33,26.33,0,Rainy,0,0,0,0,0,none
30197,Hair Care,Dry Shampoo,2024-08-13,30,26.33,26.33,0,Rainy,0,0,0,0,0,none
30198,Hair Care,Dry Shampoo,2024-08-14,18,26.33,26.33,0,Rainy,0,0,0,0,0,none
30199,Hair Care,Dry Shampoo,2024-08-15,20,26.33,26.33,0,Rainy,0,0,1,0,0,none
30200,Hair Care,Dry Shampoo,2024-08-16,7,26.33,26.33,0,Rainy,0,0,0,0,0,none
30201,Hair Care,Dry Shampoo,2024-08-17,15,26.33,26.33,0,Rainy,0,0,0,0,1,none
30202,Hair Care,Dry Shampoo,2024-08-18,31,26.33,26.33,0,Rainy,0,0,0,0,1,none
30203,Hair Care,Dry Shampoo,2024-08-19,21,26.33,26.33,0,Rainy,0,0,0,0,0,none
30204,Hair Care,Dry Shampoo,2024-08-20,38,26.33,26.33,0,Rainy,0,0,0,0,0,none
30205,Hair Care,Dry Shampoo,2024-08-21,25,26.33,26.33,0,Rainy,0,0,0,0,0,none
30206,Hair Care,Dry Shampoo,2024-08-22,14,26.33,26.33,0,Rainy,0,0,0,0,0,none
30207,Hair Care,Dry Shampoo,2024-08-23,16,26.33,26.33,0,Rainy,0,0,0,0,0,none
30208,Hair Care,Dry Shampoo,2024-08-24,19,26.33,26.33,0,Rainy,0,0,0,0,1,none
30209,Hair Care,Dry Shampoo,2024-08-25,25,26.33,26.33,0,Rainy,0,0,0,0,1,none
30210,Hair Care,Dry Shampoo,2024-08-26,8,26.33,26.33,0,Rainy,0,0,0,0,0,none
30211,Hair Care,Dry Shampoo,2024-08-27,17,26.33,26.33,0,Rainy,0,0,0,0,0,none
30212,Hair Care,Dry Shampoo,2024-08-28,3,26.33,26.33,0,Rainy,0,0,0,0,0,none
30213,Hair Care,Dry Shampoo,2024-08-29,29,26.33,20.54,0,Rainy,1,0.22,0,0,0,regular
30214,Hair Care,Dry Shampoo,2024-08-30,38,26.33,26.33,0,Rainy,0,0,0,0,0,none
30215,Hair Care,Dry Shampoo,2024-08-31,30,26.33,26.33,0,Rainy,0,0,1,0,1,none
30216,Hair Care,Dry Shampoo,2024-09-01,16,26.33,26.33,0,Rainy,0,0,0,0,1,none
30217,Hair Care,Dry Shampoo,2024-09-02,2,26.33,19.75,0,Rainy,1,0.25,0,0,0,regular
30218,Hair Care,Dry Shampoo,2024-09-03,19,26.33,20.27,0,Rainy,1,0.23,0,0,0,regular
30219,Hair Care,Dry Shampoo,2024-09-04,28,26.33,26.33,0,Rainy,0,0,0,0,0,none
30220,Hair Care,Dry Shampoo,2024-09-05,26,26.33,26.33,0,Rainy,0,0,0,0,0,none
30221,Hair Care,Dry Shampoo,2024-09-06,27,26.33,26.33,0,Rainy,0,0,0,0,0,none
30222,Hair Care,Dry Shampoo,2024-09-07,5,26.33,26.33,0,Rainy,0,0,0,0,1,none
30223,Hair Care,Dry Shampoo,2024-09-08,63,26.33,23.43,0,Rainy,1,0.11,0,0,1,regular
30224,Hair Care,Dry Shampoo,2024-09-09,2,26.33,26.33,0,Rainy,0,0,0,1,0,none
30225,Hair Care,Dry Shampoo,2024-09-10,3,26.33,26.33,0,Rainy,0,0,0,0,0,none
30226,Hair Care,Dry Shampoo,2024-09-11,4,26.33,26.33,0,Rainy,0,0,0,0,0,none
30227,Hair Care,Dry Shampoo,2024-09-12,5,26.33,26.33,0,Rainy,0,0,0,0,0,none
30228,Hair Care,Dry Shampoo,2024-09-13,42,26.33,26.33,0,Rainy,0,0,0,0,0,none
30229,Hair Care,Dry Shampoo,2024-09-14,5,26.33,26.33,0,Rainy,0,0,0,0,1,none
30230,Hair Care,Dry Shampoo,2024-09-15,15,26.33,26.33,0,Rainy,0,0,1,0,1,none
30231,Hair Care,Dry Shampoo,2024-09-16,37,26.33,26.33,0,Rainy,0,0,0,0,0,none
30232,Hair Care,Dry Shampoo,2024-09-17,9,26.33,26.33,0,Rainy,0,0,0,0,0,none
30233,Hair Care,Dry Shampoo,2024-09-18,17,26.33,26.33,0,Rainy,0,0,0,0,0,none
30234,Hair Care,Dry Shampoo,2024-09-19,11,26.33,26.33,0,Rainy,0,0,0,0,0,none
30235,Hair Care,Dry Shampoo,2024-09-20,8,26.33,26.33,0,Rainy,0,0,0,0,0,none
30236,Hair Care,Dry Shampoo,2024-09-21,16,26.33,26.33,0,Rainy,0,0,0,0,1,none
30237,Hair Care,Dry Shampoo,2024-09-22,3,26.33,26.33,0,Rainy,0,0,0,0,1,none
30238,Hair Care,Dry Shampoo,2024-09-23,6,26.33,26.33,0,Rainy,0,0,0,0,0,none
30239,Hair Care,Dry Shampoo,2024-09-24,27,26.33,26.33,0,Rainy,0,0,0,0,0,none
30240,Hair Care,Dry Shampoo,2024-09-25,24,26.33,26.33,0,Rainy,0,0,0,0,0,none
30241,Hair Care,Dry Shampoo,2024-09-26,28,26.33,26.33,0,Rainy,0,0,0,0,0,none
30242,Hair Care,Dry Shampoo,2024-09-27,19,26.33,26.33,0,Rainy,0,0,0,0,0,none
30243,Hair Care,Dry Shampoo,2024-09-28,24,26.33,22.91,0,Rainy,1,0.13,0,0,1,regular
30244,Hair Care,Dry Shampoo,2024-09-29,25,26.33,26.33,0,Rainy,0,0,0,0,1,none
30245,Hair Care,Dry Shampoo,2024-09-30,22,26.33,26.33,0,Rainy,0,0,1,0,0,none
30246,Hair Care,Dry Shampoo,2024-10-01,24,26.33,26.33,0,Rainy,0,0,0,0,0,none
30247,Hair Care,Dry Shampoo,2024-10-02,19,26.33,26.33,0,Rainy,0,0,0,0,0,none
30248,Hair Care,Dry Shampoo,2024-10-03,5,26.33,26.33,0,Rainy,0,0,0,0,0,none
30249,Hair Care,Dry Shampoo,2024-10-04,24,26.33,26.33,0,Rainy,0,0,0,0,0,none
30250,Hair Care,Dry Shampoo,2024-10-05,39,26.33,26.33,0,Rainy,0,0,0,0,1,none
30251,Hair Care,Dry Shampoo,2024-10-06,3,26.33,26.33,0,Rainy,0,0,0,0,1,none
30252,Hair Care,Dry Shampoo,2024-10-07,45,26.33,26.33,0,Rainy,0,0,0,0,0,none
30253,Hair Care,Dry Shampoo,2024-10-08,10,26.33,26.33,0,Rainy,0,0,0,0,0,none
30254,Hair Care,Dry Shampoo,2024-10-09,34,26.33,26.33,0,Rainy,0,0,0,0,0,none
30255,Hair Care,Dry Shampoo,2024-10-10,17,26.33,14.48,0,Rainy,1,0.45,0,1,0,double_day
30256,Hair Care,Dry Shampoo,2024-10-11,36,26.33,26.33,0,Rainy,0,0,0,0,0,none
30257,Hair Care,Dry Shampoo,2024-10-12,8,26.33,26.33,0,Rainy,0,0,0,0,1,none
30258,Hair Care,Dry Shampoo,2024-10-13,22,26.33,26.33,0,Rainy,0,0,0,0,1,none
30259,Hair Care,Dry Shampoo,2024-10-14,21,26.33,26.33,0,Rainy,0,0,0,0,0,none
30260,Hair Care,Dry Shampoo,2024-10-15,18,26.33,15.53,0,Rainy,1,0.41,1,0,0,payday
30261,Hair Care,Dry Shampoo,2024-10-16,2,26.33,26.33,0,Rainy,0,0,0,0,0,none
30262,Hair Care,Dry Shampoo,2024-10-17,34,26.33,26.33,0,Rainy,0,0,0,0,0,none
30263,Hair Care,Dry Shampoo,2024-10-18,18,26.33,26.33,0,Rainy,0,0,0,0,0,none
30264,Hair Care,Dry Shampoo,2024-10-19,66,26.33,20.01,0,Rainy,1,0.24,0,0,1,regular
30265,Hair Care,Dry Shampoo,2024-10-20,2,26.33,26.33,0,Rainy,0,0,0,0,1,none
30266,Hair Care,Dry Shampoo,2024-10-21,6,26.33,26.33,0,Rainy,0,0,0,0,0,none
30267,Hair Care,Dry Shampoo,2024-10-22,36,26.33,26.33,0,Rainy,0,0,0,0,0,none
30268,Hair Care,Dry Shampoo,2024-10-23,1,26.33,20.8,0,Rainy,1,0.21,0,0,0,regular
30269,Hair Care,Dry Shampoo,2024-10-24,14,26.33,26.33,0,Rainy,0,0,0,0,0,none
30270,Hair Care,Dry Shampoo,2024-10-25,23,26.33,26.33,0,Rainy,0,0,0,0,0,none
30271,Hair Care,Dry Shampoo,2024-10-26,25,26.33,26.33,0,Rainy,0,0,0,0,1,none
30272,Hair Care,Dry Shampoo,2024-10-27,10,26.33,26.33,0,Rainy,0,0,0,0,1,none
30273,Hair Care,Dry Shampoo,2024-10-28,30,26.33,26.33,0,Rainy,0,0,0,0,0,none
30274,Hair Care,Dry Shampoo,2024-10-29,1,26.33,19.22,0,Rainy,1,0.27,0,0,0,regular
30275,Hair Care,Dry Shampoo,2024-10-30,9,26.33,26.33,0,Rainy,0,0,0,0,0,none
30276,Hair Care,Dry Shampoo,2024-10-31,44,26.33,26.33,0,Rainy,0,0,1,0,0,none
30277,Hair Care,Dry Shampoo,2024-11-01,45,26.33,16.06,0,Christmas,1,0.39,0,0,0,holiday
30278,Hair Care,Dry Shampoo,2024-11-02,44,26.33,26.33,0,Christmas,0,0,0,0,1,none
30279,Hair Care,Dry Shampoo,2024-11-03,53,26.33,16.32,0,Christmas,1,0.38,0,0,1,holiday
30280,Hair Care,Dry Shampoo,2024-11-04,28,26.33,26.33,0,Christmas,0,0,0,0,0,none
30281,Hair Care,Dry Shampoo,2024-11-05,38,26.33,26.33,0,Christmas,0,0,0,0,0,none
30282,Hair Care,Dry Shampoo,2024-11-06,31,26.33,26.33,0,Christmas,0,0,0,0,0,none
30283,Hair Care,Dry Shampoo,2024-11-07,5,26.33,19.22,0,Christmas,1,0.27,0,0,0,holiday
30284,Hair Care,Dry Shampoo,2024-11-08,33,26.33,26.33,0,Christmas,0,0,0,0,0,none
30285,Hair Care,Dry Shampoo,2024-11-09,28,26.33,26.33,0,Christmas,0,0,0,0,1,none
30286,Hair Care,Dry Shampoo,2024-11-10,33,26.33,26.33,0,Christmas,0,0,0,0,1,none
30287,Hair Care,Dry Shampoo,2024-11-11,10,26.33,18.69,0,Christmas,1,0.29,0,1,0,holiday
30288,Hair Care,Dry Shampoo,2024-11-12,26,26.33,26.33,0,Christmas,0,0,0,0,0,none
30289,Hair Care,Dry Shampoo,2024-11-13,10,26.33,26.33,0,Christmas,0,0,0,0,0,none
30290,Hair Care,Dry Shampoo,2024-11-14,18,26.33,26.33,0,Christmas,0,0,0,0,0,none
30291,Hair Care,Dry Shampoo,2024-11-15,6,26.33,26.33,0,Christmas,0,0,1,0,0,none
30292,Hair Care,Dry Shampoo,2024-11-16,74,26.33,14.74,0,Christmas,1,0.44,0,0,1,holiday
30293,Hair Care,Dry Shampoo,2024-11-17,19,26.33,26.33,0,Christmas,0,0,0,0,1,none
30294,Hair Care,Dry Shampoo,2024-11-18,8,26.33,26.33,0,Christmas,0,0,0,0,0,none
30295,Hair Care,Dry Shampoo,2024-11-19,7,26.33,26.33,0,Christmas,0,0,0,0,0,none
30296,Hair Care,Dry Shampoo,2024-11-20,21,26.33,26.33,0,Christmas,0,0,0,0,0,none
30297,Hair Care,Dry Shampoo,2024-11-21,28,26.33,26.33,0,Christmas,0,0,0,0,0,none
30298,Hair Care,Dry Shampoo,2024-11-22,38,26.33,26.33,0,Christmas,0,0,0,0,0,none
30299,Hair Care,Dry Shampoo,2024-11-23,30,26.33,26.33,0,Christmas,0,0,0,0,1,none
30300,Hair Care,Dry Shampoo,2024-11-24,25,26.33,26.33,0,Christmas,0,0,0,0,1,none
30301,Hair Care,Dry Shampoo,2024-11-25,11,26.33,26.33,0,Christmas,0,0,0,0,0,none
30302,Hair Care,Dry Shampoo,2024-11-26,15,26.33,26.33,0,Christmas,0,0,0,0,0,none
30303,Hair Care,Dry Shampoo,2024-11-27,19,26.33,26.33,0,Christmas,0,0,0,0,0,none
30304,Hair Care,Dry Shampoo,2024-11-28,41,26.33,26.33,0,Christmas,0,0,0,0,0,none
30305,Hair Care,Dry Shampoo,2024-11-29,31,26.33,26.33,0,Christmas,0,0,0,0,0,none
30306,Hair Care,Dry Shampoo,2024-11-30,50,26.33,16.85,0,Christmas,1,0.36,1,0,1,holiday
30307,Hair Care,Dry Shampoo,2024-12-01,18,26.33,26.33,0,Christmas,0,0,0,0,1,none
30308,Hair Care,Dry Shampoo,2024-12-02,4,26.33,26.33,0,Christmas,0,0,0,0,0,none
30309,Hair Care,Dry Shampoo,2024-12-03,32,26.33,17.38,0,Christmas,1,0.34,0,0,0,holiday
30310,Hair Care,Dry Shampoo,2024-12-04,31,26.33,26.33,0,Christmas,0,0,0,0,0,none
30311,Hair Care,Dry Shampoo,2024-12-05,11,26.33,26.33,0,Christmas,0,0,0,0,0,none
30312,Hair Care,Dry Shampoo,2024-12-06,48,26.33,19.22,0,Christmas,1,0.27,0,0,0,holiday
30313,Hair Care,Dry Shampoo,2024-12-07,28,26.33,26.33,0,Christmas,0,0,0,0,1,none
30314,Hair Care,Dry Shampoo,2024-12-08,33,26.33,26.33,0,Christmas,0,0,0,0,1,none
30315,Hair Care,Dry Shampoo,2024-12-09,3,26.33,26.33,0,Christmas,0,0,0,0,0,none
30316,Hair Care,Dry Shampoo,2024-12-10,19,26.33,14.22,0,Christmas,1,0.46,0,0,0,holiday
30317,Hair Care,Dry Shampoo,2024-12-11,32,26.33,18.96,0,Christmas,1,0.28,0,0,0,holiday
30318,Hair Care,Dry Shampoo,2024-12-12,30,26.33,14.74,0,Christmas,1,0.44,0,1,0,holiday
30319,Hair Care,Dry Shampoo,2024-12-13,37,26.33,26.33,0,Christmas,0,0,0,0,0,none
30320,Hair Care,Dry Shampoo,2024-12-14,8,26.33,14.48,0,Christmas,1,0.45,0,0,1,holiday
30321,Hair Care,Dry Shampoo,2024-12-15,29,26.33,18.43,0,Christmas,1,0.3,1,0,1,holiday
30322,Hair Care,Dry Shampoo,2024-12-16,52,26.33,18.43,0,Christmas,1,0.3,0,0,0,holiday
30323,Hair Care,Dry Shampoo,2024-12-17,6,26.33,26.33,0,Christmas,0,0,0,0,0,none
30324,Hair Care,Dry Shampoo,2024-12-18,2,26.33,13.16,0,Christmas,1,0.5,0,0,0,holiday
30325,Hair Care,Dry Shampoo,2024-12-19,32,26.33,15.01,0,Christmas,1,0.43,0,0,0,holiday
30326,Hair Care,Dry Shampoo,2024-12-20,35,26.33,26.33,0,Christmas,0,0,0,0,0,none
30327,Hair Care,Dry Shampoo,2024-12-21,41,26.33,26.33,0,Christmas,0,0,0,0,1,none
30328,Hair Care,Dry Shampoo,2024-12-22,78,26.33,13.16,0,Christmas,1,0.5,0,0,1,holiday
30329,Hair Care,Dry Shampoo,2024-12-23,42,26.33,26.33,0,Christmas,0,0,0,0,0,none
30330,Hair Care,Dry Shampoo,2024-12-24,25,26.33,16.85,0,Christmas,1,0.36,0,0,0,holiday
30331,Hair Care,Dry Shampoo,2024-12-25,12,26.33,26.33,0,Christmas,0,0,0,0,0,none
30332,Hair Care,Dry Shampoo,2024-12-26,7,26.33,17.64,0,Christmas,1,0.33,0,0,0,holiday
30333,Hair Care,Dry Shampoo,2024-12-27,35,26.33,26.33,0,Christmas,0,0,0,0,0,none
30334,Hair Care,Dry Shampoo,2024-12-28,42,26.33,26.33,0,Christmas,0,0,0,0,1,none
30335,Hair Care,Dry Shampoo,2024-12-29,27,26.33,16.32,0,Christmas,1,0.38,0,0,1,holiday
30336,Hair Care,Dry Shampoo,2024-12-30,16,26.33,16.85,0,Christmas,1,0.36,0,0,0,holiday
30337,Hair Care,Dry Shampoo,2024-12-31,24,26.33,17.38,0,Christmas,1,0.34,1,0,0,holiday
30338,Hair Care,Dry Shampoo,2025-01-01,21,26.33,26.33,0,Christmas,0,0,0,1,0,none
30339,Hair Care,Dry Shampoo,2025-01-02,27,26.33,26.33,0,Christmas,0,0,0,0,0,none
30340,Hair Care,Dry Shampoo,2025-01-03,27,26.33,26.33,0,Christmas,0,0,0,0,0,none
